cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
83c7fbada9b4;2023/02/10;07:00;0,027;;
83c7fbada9b4;2023/02/10;08:00;0,270;;
83c7fbada9b4;2023/02/10;09:00;0,444;;
83c7fbada9b4;2023/02/10;10:00;0,027;;
83c7fbada9b4;2023/02/10;11:00;0,100;;
83c7fbada9b4;2023/02/10;12:00;0,028;;
83c7fbada9b4;2023/02/10;13:00;0,000;;
83c7fbada9b4;2023/02/10;14:00;0,144;;
83c7fbada9b4;2023/02/10;15:00;0,014;;
83c7fbada9b4;2023/02/10;16:00;0,015;;
83c7fbada9b4;2023/02/10;17:00;0,279;;
83c7fbada9b4;2023/02/10;18:00;1,071;;
83c7fbada9b4;2023/02/10;19:00;0,134;;
83c7fbada9b4;2023/02/10;20:00;0,064;;
83c7fbada9b4;2023/02/10;21:00;0,358;;
83c7fbada9b4;2023/02/10;22:00;2,043;;
83c7fbada9b4;2023/02/10;23:00;1,271;;
83c7fbada9b4;2023/02/10;24:00;0,136;;
83c7fbada9b4;2023/02/11;01:00;0,003;;
83c7fbada9b4;2023/02/11;02:00;0,022;;
83c7fbada9b4;2023/02/11;03:00;0,110;;
83c7fbada9b4;2023/02/11;04:00;0,040;;
83c7fbada9b4;2023/02/11;05:00;0,026;;
83c7fbada9b4;2023/02/11;06:00;0,204;;
83c7fbada9b4;2023/02/11;07:00;0,018;;
83c7fbada9b4;2023/02/11;08:00;0,024;;
83c7fbada9b4;2023/02/11;09:00;0,205;;
83c7fbada9b4;2023/02/11;10:00;0,052;;
83c7fbada9b4;2023/02/11;11:00;0,584;;
83c7fbada9b4;2023/02/11;12:00;0,096;;
83c7fbada9b4;2023/02/11;13:00;0,086;;
83c7fbada9b4;2023/02/11;14:00;1,152;;
83c7fbada9b4;2023/02/11;15:00;0,990;;
83c7fbada9b4;2023/02/11;16:00;0,132;;
83c7fbada9b4;2023/02/11;17:00;0,354;;
83c7fbada9b4;2023/02/11;18:00;0,047;;
83c7fbada9b4;2023/02/11;19:00;0,759;;
83c7fbada9b4;2023/02/11;20:00;0,387;;
83c7fbada9b4;2023/02/11;21:00;1,143;;
83c7fbada9b4;2023/02/11;22:00;1,024;;
83c7fbada9b4;2023/02/11;23:00;1,095;;
83c7fbada9b4;2023/02/11;24:00;0,014;;
83c7fbada9b4;2023/02/12;01:00;0,011;;
83c7fbada9b4;2023/02/12;02:00;0,025;;
83c7fbada9b4;2023/02/12;03:00;0,157;;
83c7fbada9b4;2023/02/12;04:00;0,008;;
83c7fbada9b4;2023/02/12;05:00;0,027;;
83c7fbada9b4;2023/02/12;06:00;0,257;;
83c7fbada9b4;2023/02/12;07:00;0,023;;
83c7fbada9b4;2023/02/12;08:00;0,020;;
83c7fbada9b4;2023/02/12;09:00;0,142;;
83c7fbada9b4;2023/02/12;10:00;0,057;;
83c7fbada9b4;2023/02/12;11:00;0,552;;
83c7fbada9b4;2023/02/12;12:00;0,037;;
83c7fbada9b4;2023/02/12;13:00;0,192;;
