cups,media_invierno,std_invierno,skewness_invierno,kurtosis_invierno,energia_fft_invierno,frecuencia_dominante_invierno,mediana_invierno,p25_invierno,p75_invierno,media_otoño,std_otoño,skewness_otoño,kurtosis_otoño,energia_fft_otoño,frecuencia_dominante_otoño,mediana_otoño,p25_otoño,p75_otoño,media_primavera,std_primavera,skewness_primavera,kurtosis_primavera,energia_fft_primavera,frecuencia_dominante_primavera,mediana_primavera,p25_primavera,p75_primavera,media_verano,std_verano,skewness_verano,kurtosis_verano,energia_fft_verano,frecuencia_dominante_verano,mediana_verano,p25_verano,p75_verano,media_anual,std_anual,skewness_anual,kurtosis_anual,energia_fft_anual,frecuencia_dominante_anual,mediana_anual,p25_anual,p75_anual
0114f2a9ef8e,-0.05100052379044349,-0.4374366760397163,-0.16125373843214846,-0.18468310246480685,-0.32357129332541695,0.019783301534149377,0.33156996023517293,0.5557869223346297,-0.2006306388185786,0.6959895187580184,-0.3390593448019714,-0.5417067922856219,-0.4877277361445828,-0.01912372760930974,0.22387076686408316,1.7558490029152374,2.8028996380503832,0.4216025052530678,0.348890130911441,-0.3779059585235369,-0.542479390248807,-0.3521736203383527,-0.21044102566193665,-0.020313125398862573,1.1336787587837838,1.9047798744932685,0.1895167482291381,0.7739160665748974,-0.48187463409545384,-0.43914613270170955,-0.19031483946455835,0.05844929643567115,0.31743697071648824,1.464538581002646,1.6978818278469043,0.5596935360565718,0.3856284212903775,-0.4769459571243278,-0.4314398375989465,-0.16907766392052892,-0.20882628128925143,0.3031797775555674,1.1150150963255616,2.4121133780799218,0.23805870182803124
011952cf0a27,0.0016027366784861813,-0.5039841721917234,0.19989303807515826,0.7225292723545691,-0.3215170739306369,0.019783301534149377,0.45687834352740997,0.9234245839098036,-0.07195384710338806,0.8329975001322381,-0.19925310439876587,-1.064494611559217,-0.608606240388268,0.09912696450664168,0.22387076686408316,2.0465307951245673,2.327975644916279,0.710175745657201,0.6553362953876702,-0.25837500062220664,-0.24731610643278554,0.12622081079309955,-0.03284545137435087,-0.020313125398862573,1.583138689148324,3.1737152021880757,0.5195123495810074,0.8605248637272066,-0.21335744695916037,-0.515264831598884,-0.1934300361568141,0.19826203158224506,0.3345042027669587,1.501723842706693,1.6412983410268558,0.759798893554671,0.5261775615591984,-0.4052692250352381,-0.431942024980651,-0.11854089890611229,-0.12671514653439184,0.30800491990393186,1.3260022980422126,2.7610676948101434,0.45446377640243457
02b3106d73c7,0.7826573967479485,0.501833328759771,-1.0670532442207996,-0.6802549848727925,0.3140627302141692,0.019783301534149377,1.0547783438075118,-0.10130301577484412,1.0122486518406189,0.8271480290166611,0.6778564465867702,-0.88189409886394,-0.7577289604534361,0.5398450742492806,0.22387076686408316,0.28368637785508566,0.4830785946645661,0.8239130814516639,0.6208039183902084,0.5907547200830975,-0.7566857834973928,-0.4571456819106207,0.3603344092803183,-0.020313125398862573,-0.0010233604971871826,-0.19689426200125587,0.7740803849095921,-0.29555698640059735,0.21154560357440255,1.0445946395125287,0.6573293780653667,-0.23036339436410816,1.8876223193597699,-0.47529257122514107,-0.19426997141549793,-0.4527544216678543,0.5434128763030343,0.5526406772741544,-0.4830547608532446,-0.1593050501704487,0.291990242876326,-1.448346894900735,-0.09975970143697334,-0.01333452709433534,0.7189588675489272
03c8338d7f1d,-0.5282122325707933,-0.4077430907979705,0.10235895682740277,-0.17896401005162318,-0.4324568667053721,1.8662247780547696,-0.5133665671067671,-0.2277304469047681,-0.5203120432360047,-0.456580472302538,-0.21774204022462862,0.12839792927031587,-0.27937785550379,-0.39418777652887027,0.22387076686408316,-0.48521384669862444,-0.10144324303894685,-0.6659520196576225,-0.5019417003017307,-0.31573357399934693,-0.0041298023857175275,-0.24518218901385527,-0.46447050962601644,-0.020313125398862573,-0.4504832908617275,-0.11758580402033061,-0.6936143372934832,-0.6476088976171758,-0.6091586512807249,0.11718915074048517,-0.1297740417583274,-0.5842129227458338,1.8705550873092993,-0.4133171350517293,-0.22143004508912095,-0.7082080695377683,-0.5661583327547857,-0.4431626964314883,-0.010508670227520327,-0.14362849743293163,-0.49258606881674044,2.0595315923602344,-0.470585692332905,-0.2028899584045794,-0.6966909952919601
04666163609d,-0.08270372118424776,0.17303947240151896,-0.5209217841636432,-0.536849460083844,-0.1566532182169129,0.019783301534149377,-0.42565069880220135,-0.4340067819062231,0.08939478625823727,-0.5107700723533738,-0.20562201562721022,-0.2590022550281483,-0.4457347124835314,-0.4026132500126212,0.22387076686408316,-0.794649302921459,-0.7590303104553987,-0.49299607101149723,-0.42769278755075146,-0.1690208334079503,-0.11472481096452776,-0.2509900565868381,-0.39322918522195766,-0.020313125398862573,-0.5978472024566587,-0.7520534678677341,-0.41390377995713695,-0.535192780647439,-0.6409798128714038,-0.2185287795184335,-0.17192296166939067,-0.5611886251172737,0.32597058674172347,-0.4443048531384352,-0.275750192436367,-0.43572417847652667,-0.3616358502064606,-0.1013597198560612,-0.2002633560116772,-0.16352214403309429,-0.3289349008362849,0.30559234872974966,-0.5728825174076447,-0.6853946926488366,-0.39312276568064447
07efa654691a,0.32680931161690807,0.49649914729095895,-0.8065063110219096,-0.6475502170627991,0.11077778171684641,1.8662247780547696,-0.23052764481857527,-0.32920509557483874,0.5473032130259656,0.8020203506356227,1.0737000258349714,-0.8819714389426828,-0.7800670324603785,0.7992315199113126,1.7744006447641605,-0.011683830357621024,-0.21104108760835538,0.6124180355528692,0.8631185255854376,0.9266806500201299,-0.8811387757081364,-0.5112862830234384,0.70052014799623,1.4606286961333101,0.03581761740154566,-0.02340701016798155,0.924935516956161,0.3200833999515098,1.2492819313869676,-0.402885127451937,-0.2064957832701953,0.5271876336846735,-1.2271475298510877,-0.4628974839904587,-0.49303078182535093,0.036013557923248014,0.5658689966866749,0.7730134886109776,-0.6484037901530078,-0.21300762978073828,0.42916787886623664,0.3031797775555674,-0.1573016655415145,-0.3752130777775283,0.7076877699148436
08565e582514,-0.7349595243434722,-0.4602815808634217,1.090610746452535,0.6540641313600235,-0.4772816613531462,0.019783301534149377,-0.6315144713537334,-0.47393123384198865,-0.7676127523136362,-0.5513690275435326,-0.20673816792660027,0.46970535407530356,0.06895744733299716,-0.41238108565497394,0.22387076686408316,-0.7008809828539333,-0.6676987733142249,-0.5569145737720217,-0.6274764989485457,-0.3343095855786367,0.6032895652522288,0.15216786565146614,-0.498282991910964,-0.020313125398862573,-0.6052153980364052,-0.7718805823629655,-0.586758618760497,-0.18283675114909506,0.4564008154135228,-0.16790782723894102,-0.17694571333414288,-0.09025546296661208,0.32597058674172347,-0.45050239675577636,-0.3957071844948686,-0.4800028107739784,-0.5842350384841923,-0.2713895452179255,0.16948648235307295,-0.11125257895714569,-0.4415305831188871,0.30559234872974966,-0.5920631721091585,-0.7370916284607212,-0.6005109621477809
0d9678df292f,0.16124865254708245,0.3202019117172713,-0.4518530201309738,-0.42596383173489594,-0.023233679873113068,0.019783301534149377,0.04515079842434593,-0.2876171248084164,0.19193410465627972,0.29010513832669005,0.4515254674753632,-0.7775173433419463,-0.7061614115733249,0.16118797820801162,0.22387076686408316,-0.33518453459058334,-0.4667693916036423,0.4178425933259781,0.7299305797109175,0.7561946025075788,-0.7438529715043504,-0.4607064664770203,0.5171623818812869,-0.020313125398862573,-0.0010233604971871826,-0.19689426200125587,0.7717232734713644,0.05339376126551704,1.349865141319683,-0.17008324789233326,-0.16626265333602416,0.4634161811352444,0.31743697071648824,-0.5620581818679175,-1.063392328971434,0.01131970529582287,0.3044300391396463,0.5734770461071106,-0.43773159283034885,-0.1839107433783587,0.2029978736577752,0.3031797775555674,-0.32353400628796664,-0.5647685090877721,0.38007453201748337
0e6a45c8d43b,0.07422239787800271,0.28883313822392115,0.27713096195757203,0.06553618781958544,-0.06489313649941346,0.019783301534149377,-0.13386117770742112,0.15820592180763152,-0.10814419477328541,0.6633503832642873,0.44458768080596217,-0.1333788863544771,-0.343682700517187,0.32002228593075555,0.22387076686408316,0.6587596581251879,1.4146602735045402,0.3464042667112743,0.6032533062437273,0.5199423272850501,-0.14620024889371955,-0.2664125348331506,0.30995215013831345,-0.020313125398862573,0.5000139389255791,1.4636265769743708,0.2649443142524226,0.4666269572480249,0.20228742420751222,-0.1082702120912236,-0.1544803934965697,0.10093367321696015,0.32597058674172347,0.4977217766974232,0.8559195439645914,0.2522976464531086,0.41410764105685677,0.29286470614287397,-0.058316905247619136,-0.13038369544709708,0.10124448122714844,0.30559234872974966,0.36057601139935574,1.2446242443281925,0.1847088396933694
11c65598e4aa,-1.0688100553636313,-1.1801431601861343,-0.0021637940063156283,0.20062365037879853,-0.6021069007411561,5.55910773109601,-0.6887983037158988,-0.5471260623908921,-0.9646490896275216,-1.2328441751069124,-1.3096908732449914,-0.5162431810092087,-0.22201127507712407,-0.7632067028558547,-1.3096203211689605,-1.029070103090273,-0.9234270773095118,-0.9554652380435281,-1.1582576328872087,-1.1406266541708656,5.229711121495486,7.624549323205107,-0.7552713198889532,-0.020313125398862573,-0.8188930698490556,-0.9503246128200478,-0.8696119913478135,-1.1039810265540935,-1.3938388536572919,3.801751727396018,2.9172969886738107,-0.7809711548212538,-1.201546681775382,-0.7355894031534703,-0.5745110028462199,-0.895540744642372,-1.1928360629587087,-1.2941682529597849,3.2849829992858277,1.9389907234315158,-0.7386068208336013,0.30559234872974966,-0.8094439253929805,-0.9266470597709652,-0.9070848177948521
