cups,media_invierno,std_invierno,skewness_invierno,kurtosis_invierno,energia_fft_invierno,frecuencia_dominante_invierno,mediana_invierno,p25_invierno,p75_invierno,media_otoño,std_otoño,skewness_otoño,kurtosis_otoño,energia_fft_otoño,frecuencia_dominante_otoño,mediana_otoño,p25_otoño,p75_otoño,media_primavera,std_primavera,skewness_primavera,kurtosis_primavera,energia_fft_primavera,frecuencia_dominante_primavera,mediana_primavera,p25_primavera,p75_primavera,media_verano,std_verano,skewness_verano,kurtosis_verano,energia_fft_verano,frecuencia_dominante_verano,mediana_verano,p25_verano,p75_verano,media_anual,std_anual,skewness_anual,kurtosis_anual,energia_fft_anual,frecuencia_dominante_anual,mediana_anual,p25_anual,p75_anual
7766e16a2d4a,0.6367731481481481,0.7285696574525043,1.924519741039632,3.985552617719539,4044.7891639999993,180.0,0.326,0.182,0.968,0.2712580128205128,0.4060010996381739,3.993783268114053,20.328171370393296,1041.408961,182.0,0.132,0.081,0.257,0.332033740942029,0.4474957123642358,3.29580615043392,13.30752782396386,1371.1627789999998,2.0,0.188,0.096,0.318,0.3558490437158469,0.5006396266054886,2.903856076354085,9.803586824384862,1656.9635930000002,183.0,0.153,0.101,0.29625,0.398083276177412,0.5525499054517891,2.8422017414447347,9.544198285052031,8114.324496999998,729.0,0.191,0.094,0.369
78d0d9825060,0.1640550925925925,0.2733520170138625,4.044303076327422,19.56086120869588,219.532461,90.0,0.081,0.03575,0.159,0.1532225274725275,0.173859211930513,4.634785416161366,29.95606434703525,117.289904,91.0,0.109,0.066,0.169,0.1506235994397759,0.2011503597217158,4.198685689885515,22.69720312584493,180.3533610000001,119.0,0.091,0.04675,0.15425,0.2116514732965009,0.1554925610445293,4.42479999306197,30.609060670761643,299.624284,181.0,0.187,0.13,0.243,0.1765932085932086,0.1989226239028058,4.324227311569144,26.378492366718465,816.8000099999999,481.0,0.128,0.074,0.207
7a2e7beb0672,0.5935650462962963,0.566404066956864,1.0191887515349924,0.9806999795630356,2907.9346949999995,180.0,0.407,0.052,0.947,0.4901119505494506,0.4912282725149177,1.2634126499590352,1.4685230084772485,2103.257257,182.0,0.329,0.061,0.817,0.5491356431159421,0.5162965268691089,1.1827427662947356,2.237604163325291,2508.7828490000006,184.0,0.392,0.07275,0.887,0.3079571886446887,0.4059786538134358,1.6590235995227842,2.604809553799413,1134.178707,182.0,0.108,0.002,0.459,0.4850703983516483,0.5099237895440584,1.2738573006308875,1.8112025858444536,8654.153508000003,728.0,0.32,0.048,0.837
7a6739bd338e,0.4770476851851852,0.4638312467955354,1.4701822732237977,1.955015337133709,1912.524132,180.0,0.28,0.169,0.6932499999999999,0.3982481684981686,0.4016714463028631,1.7176340438345494,3.02599463180102,1397.5047099999997,182.0,0.265,0.105,0.519,0.4876655344202898,0.4565506645303874,1.43094207743638,1.987024309586313,1970.667303,184.0,0.294,0.168,0.72,0.3887959692028985,0.4255753791565718,1.8012576203955293,3.3012261661265354,1467.333947,184.0,0.242,0.102,0.507,0.4378337899543379,0.4398444126116957,1.5964358932422782,2.502285060099135,6748.030092,730.0,0.27,0.115,0.603
7bd57f96a653,0.1625254629629629,0.2061292683671182,3.927136331535009,18.321063445863995,297.664422,26.0,0.088,0.073,0.147,0.1293708791208791,0.1297044092761461,5.144723854097977,32.194917405726095,146.590334,26.0,0.089,0.078,0.128,0.1342203351449275,0.1545199398906196,4.391194381646665,23.25264537957325,184.992909,184.0,0.085,0.075,0.131,0.1295343806921675,0.1893677037756664,6.772279886059009,52.91017894950723,231.191731,1.0,0.089,0.063,0.128,0.1388222450845907,0.1729381123895532,5.263683216026887,35.07308211694975,860.4393959999999,104.0,0.088,0.074,0.133
7d4cfc37189e,1.153585648148148,0.7514732188727109,0.7113028584004764,0.5586849305078161,8188.438376000001,180.0,1.091,0.516,1.68025,0.594610347985348,0.5553331266872308,1.2223428452293297,0.7772718042338553,2891.425325999999,364.0,0.341,0.173,0.93025,0.770114356884058,0.6907618662744436,0.9838756871219424,0.3971159835475131,4726.127194999999,184.0,0.532,0.207,1.28225,0.5938485883424408,0.5660304002483375,1.1266178830287106,0.6382581161266896,2956.020491,366.0,0.3515,0.115,0.94825,0.7767350251486053,0.6848669564466505,1.0557979425657302,0.8604292355419143,18762.011387999995,2.0,0.54,0.214,1.248
806dc54ccb69,0.0812157407407407,0.1056368155013493,5.023793705999264,30.77074914370875,76.702176,360.0,0.059,0.035,0.088,0.0731650641025641,0.0515623266758815,5.948039128126698,65.75695540515854,34.995543000000005,728.0,0.067,0.044,0.093,0.078563179347826,0.0838398911554023,6.035919369408664,52.86256752931552,58.296943,368.0,0.065,0.042,0.087,0.1270617030965391,0.1561039745908923,5.572563774058709,38.1158427161704,177.933655,2.0,0.095,0.066,0.11925,0.0900449817101051,0.1085267929679939,6.577471378589197,59.86807785000207,347.928317,4.0,0.07,0.045,0.1
83c7fbada9b4,0.4189130434782608,0.5191199664239593,1.5789365930916226,2.08282347446859,245.62547,23.0,0.1745,0.028,0.6415,0.19417957875457872,0.2326774622513052,3.2521601528421806,14.026775533964628,204.0457838,91.0,0.11900000000000002,0.06635,0.21704999999999997,0.3469429347826087,0.4590844853383128,2.0285234135796384,4.253302161744664,731.1305460000002,92.0,0.159,0.037,0.46225,0.2641371794871794,0.3504664772765133,2.5995039849947514,8.9586129096333,300.448514,65.0,0.106,0.061,0.32,0.326237037037037,0.4349926349084018,2.1500887946851672,5.066622171979416,1277.2045299999995,180.0,0.143,0.045,0.42
84736eaf5a9d,0.8216578703703703,0.5699000644062777,0.5806453985626816,-0.3949055654031315,2159.800717,90.0,0.676,0.35675,1.24525,0.3980224358974358,0.3538100522428088,2.002573902926262,3.7874627705975454,619.3898529999998,91.0,0.269,0.187,0.432,0.5180321557971015,0.4285211418169711,1.409724106733676,1.3533304394589951,997.988805,92.0,0.337,0.212,0.6882499999999999,0.4544508333333333,0.355006543483317,2.360010873648194,6.688265395854655,798.132494,100.0,0.3395,0.25,0.481,0.5449686103663985,0.4627126893244618,1.4749886213962873,1.708965524862898,4575.311869000001,373.0,0.358,0.22,0.707
84bc6f535519,1.3877342592592592,0.8185042448431792,0.3618291234426838,-0.5840413450882505,5606.8320380000005,180.0,1.3175,0.77875,1.967,0.7179162087912089,0.6459341305009871,1.0929469804463514,0.5033798074542766,2036.873931,182.0,0.472,0.193,1.18325,1.0787540760869565,0.7742848925722572,0.3758586259471294,-0.8026149082232954,3893.206213,184.0,1.0515,0.28,1.678,1.0867734375,0.7415789280971207,0.532071156410758,-0.5162835783410129,5982.390642999999,288.0,1.0235,0.36375,1.65525,1.0694657274180654,0.7789562994746608,0.5788301859461863,-0.466247040213918,17519.302825,834.0,0.96,0.326,1.648
8748f2316ba9,0.8745833333333333,0.7832859746322256,1.4518955516277792,4.598997335652405,2977.4151180000003,90.0,0.696,0.182,1.36675,0.664599816849817,0.6438615503977175,1.0907072721464552,0.3776113088655335,1870.051338,91.0,0.3805,0.14,1.04525,0.7234875429553265,0.7143713682216388,0.9899876130761244,-0.0575818935898984,2406.594855,97.0,0.3655,0.144,1.322,0.6106530092592592,0.5747784051389653,1.6461686216516376,2.793288841819307,3038.114791,180.0,0.314,0.22075,0.869,0.6971330058224163,0.6710729578859606,1.4099109398046414,2.785778133568285,10292.176102,458.0,0.385,0.17775,1.075
883788a8f885,0.6625011574074074,0.7842527712784442,1.7347017281188837,2.4559860509727915,4553.108033000001,180.0,0.295,0.154,0.93725,0.5707071886446887,0.728491760786904,1.8714251892451477,2.8401480158900494,3740.785517,182.0,0.241,0.107,0.6627500000000001,0.5424033061594202,0.6792993667670804,1.94804987641686,3.8872404699780887,3336.9458790000003,184.0,0.2335,0.1,0.654,0.4499310897435897,0.5140846755452816,2.380137978063801,5.923823930030263,2038.637499,182.0,0.252,0.147,0.4852499999999999,0.5560557463369964,0.6878711782604043,2.001759178996992,3.785207383747833,13669.476927999996,728.0,0.256,0.128,0.632
90a0336aae39,0.3435560185185184,0.4798268086574259,1.856298014159181,4.66509207741241,1504.502658,180.0,0.057,0.027,0.56025,0.2564217032967033,0.3867506707477554,2.1832449431458256,5.137289844939771,940.5534520000002,364.0,0.063,0.03,0.341,0.2935427989130434,0.4040438536449391,2.014997563437414,5.384003675291591,1101.433467,1.0,0.073,0.038,0.4325,0.2300741758241758,0.3344556748444792,2.438144788152558,6.213193399719582,719.8233579999999,1.0,0.082,0.045,0.216,0.2807612751831502,0.4066363300624657,2.1419890983187906,5.777172357684195,4266.312934999999,1456.0,0.068,0.036,0.381
95ee02b21baa,0.130237037037037,0.1579022943284353,4.504818798224403,32.29549492099919,180.985624,180.0,0.09,0.042,0.14325,0.0971810897435897,0.1058612287924612,4.780678606200399,32.85158371533584,90.202537,182.0,0.059,0.043,0.112,0.104815670289855,0.1029029041826547,4.053559253244007,23.18128689109848,95.276668,184.0,0.074,0.046,0.124,0.0876728142076502,0.0774491825196015,8.121877788648288,140.3925329665689,60.10407300000001,3.0,0.069,0.058,0.097,0.1048831732967535,0.1156739321270943,5.288273514687754,46.93639645730135,426.5689019999999,729.0,0.07,0.047,0.119
960038979a08,0.4930587962962963,0.5848575105562949,1.6568746059075117,3.213680317836287,2527.914028,3.0,0.1345,0.075,0.786,0.1282570970695971,0.2022748421967304,5.375684275397952,37.342100298557845,250.57029700000004,4.0,0.078,0.053,0.114,0.152930027173913,0.3124618141083883,3.966767580679847,17.35031889191037,534.4242250000001,2.0,0.048,0.041,0.087,0.0885084706959707,0.1047226798350627,5.202937801048751,29.38978139201253,82.12097299999999,1.0,0.059,0.053,0.085,0.2147541781135531,0.3849587382445196,3.3674311915336075,13.750820705187229,3395.029523,2.0,0.074,0.05,0.12
99d555540f0d,0.0304064814814814,0.0621674862518928,9.517226624993256,118.98088646271007,20.689993999999995,180.0,0.022,0.005,0.03,0.0350947802197802,0.0286517183038798,4.776345032398386,51.081696119483816,8.965602000000002,182.0,0.031,0.022,0.037,0.0328410326086956,0.0291581395592535,4.031004532218048,34.51886574894799,8.517274,184.0,0.029,0.019,0.034,0.0470247252747252,0.0313964784255377,6.891464557175867,78.01789522849229,13.964773999999997,26.0,0.04,0.037,0.043,0.0363484432234432,0.0407781697432961,9.734958663507498,168.73853527652116,52.13764400000001,2.0,0.032,0.021,0.04
9a3b34521cfa,0.3940583333333333,0.3249889732103742,2.562244608748991,7.475556037295936,1127.0871479999998,180.0,0.291,0.194,0.409,0.3309397893772894,0.1929442599459996,4.600384895642049,30.063575339938488,640.9980230000001,182.0,0.297,0.234,0.368,0.3328940217391304,0.196164622110827,4.083687991754567,23.092160003073875,659.3043339999999,184.0,0.301,0.22575,0.374,0.4369423952641166,0.3214060867383211,2.921856220718158,12.748347247713324,1292.2165649999995,183.0,0.3625,0.279,0.487,0.3736275720164609,0.2701850281415086,3.3601777900660696,15.463233600494531,3719.6060699999994,729.0,0.312,0.234,0.403
9c890590d367,0.1276287037037037,0.1180267237087886,5.333060618437855,43.21324663071906,130.54777999999996,180.0,0.094,0.062,0.159,0.1332447344322344,0.0990431481096762,5.456774913817927,52.95199397568748,120.398261,182.0,0.113,0.075,0.157,0.116438179347826,0.0866290493581669,5.230229382569242,43.4500770561603,93.01174300000002,368.0,0.094,0.071,0.134,0.2601082875457875,0.2856001271742351,2.435069555883332,6.038899189374874,651.8093570000001,182.0,0.145,0.111,0.248,0.159324233058608,0.1777862641295023,4.299389018004322,22.76125450572277,995.767141,2.0,0.114,0.072,0.167
9fa8e9422c8d,0.3777256944444445,0.5292052789823232,1.7777732042584906,2.4474147328844635,1826.214887,180.0,0.118,0.045,0.44625,0.299396978021978,0.4185600445654345,2.3175860163783946,4.505965249656255,1156.782076,182.0,0.145,0.068,0.248,0.3257796648550725,0.4745967077553388,1.947735151767532,2.7842343191416203,1463.349461,184.0,0.111,0.048,0.29425,0.2086279599271402,0.348850187862372,3.930164716170261,17.12708300066261,725.6553719999999,183.0,0.108,0.056,0.198,0.3026107681755829,0.4517048271562671,2.303709225425161,4.787568398468602,5172.001795999999,729.0,0.122,0.054,0.252
a1c7814da365,0.7679541666666666,0.6687320497634213,1.322296488668257,1.4479362114222356,4479.650595999999,180.0,0.599,0.205,1.062,0.4681625457875458,0.4622946516193577,2.0070835849834565,4.0642487015407145,1890.874502,182.0,0.252,0.164,0.589,0.523091259057971,0.5061825948646257,1.8910655751726544,3.76571871209267,2339.796777,184.0,0.277,0.171,0.707,0.5787878170289854,0.5550009413314081,1.4455065095398674,1.750829677300838,2839.582423,184.0,0.2735,0.164,0.90025,0.5838124429223744,0.5642731115236245,1.6789049924809831,2.785266368399327,11549.904298,730.0,0.319,0.168,0.829
a3551673db03,0.1474573333333333,0.1324882215376983,4.558234619247985,33.49778364996651,117.890382,125.0,0.1165,0.071,0.18425,0.082889652014652,0.1137651016544953,4.299991415975485,31.0795451882031,43.272013,1.0,0.075,0.0,0.12025,0.1305158514492753,0.1186126292498911,5.426054252717498,42.94754960914959,137.35236399999997,184.0,0.097,0.076,0.141,0.0771987791932059,0.1005642416419645,3.345294283290549,21.59733585009563,60.562379,2.0,0.082,0.0,0.125,0.1115085278276481,0.1201115944020459,4.371954846355191,33.32915430436687,359.07713800000016,557.0,0.09,0.062,0.139
a436c4d5cbeb,0.5233291666666667,0.4884092972592819,0.9640744912551816,0.750910192838095,2213.641692,180.0,0.3435,0.097,0.915,0.2980808150183149,0.2935475506377396,2.273352575827585,6.159608100934966,764.497567,182.0,0.224,0.103,0.353,0.3520982789855072,0.3319809065531912,2.012137598581076,4.914539437100886,1034.1588419999998,184.0,0.265,0.117,0.414,0.2702905344202899,0.2115388569701294,2.731531230167786,11.58368576971272,520.229799,184.0,0.223,0.128,0.354,0.3602321917808219,0.3590803508549054,1.9219521718250736,4.420763062159232,4532.527900000002,730.0,0.249,0.112,0.425
a97896649004,0.099793287037037,0.1028423667981237,6.251470715784908,51.43217172556246,88.71229100000001,180.0,0.08,0.053,0.109,0.092375,0.0937972637271061,6.834652123801675,66.83153781748314,75.702102,182.0,0.069,0.051,0.103,0.0923247282608695,0.1015285445910359,5.703988001324133,45.5044325596644,83.16167400000002,184.0,0.064,0.046,0.099,0.1638209706959707,0.2306401497198482,2.5099984349096007,5.527210706015525,349.5806019999999,182.0,0.076,0.058,0.124,0.1120579784798534,0.1470405806715563,4.408087801036407,22.03391885568472,597.156669,728.0,0.072,0.052,0.107
ab6c9e4d8e64,0.3366111111111111,0.4105589501438373,1.821548239123353,3.514687596699223,1217.6597879999997,180.0,0.157,0.048,0.445,0.2105496794871794,0.2549438848780461,2.935463680937528,12.495539585919772,477.542747,182.0,0.134,0.049,0.25225,0.2512925724637681,0.317657257356657,2.66427606643639,9.534430969699368,724.4628619999999,184.0,0.141,0.05,0.31425,0.1870117753623188,0.1963489004623914,2.864347730015609,12.45713705372818,324.692118,184.0,0.132,0.061,0.217,0.2459699200913242,0.3100648465785561,2.6363387692679114,9.013342483740477,2744.357515,730.0,0.14,0.054,0.297
ab80ec0882ca,1.9655467592592597,0.9848313583020462,0.1447684403270555,0.1704473319919892,20879.712866000005,1.0,1.9565,1.298,2.687,0.8131417124542124,0.7989298378607309,1.249042890199523,1.2225201555914742,5676.165027,2.0,0.5725,0.165,1.262,0.8605495923913044,0.8249477430665502,1.055662282089577,0.4680788356289889,6275.508621000001,2.0,0.5415000000000001,0.173,1.412,1.230655570652174,0.5873212365100918,0.2164497690984777,0.9222718227809104,8211.372571000004,184.0,1.23,1.086,1.413,1.2144821347031962,0.9314807458729208,0.7421962077041905,0.3270229282797849,41042.759085000005,4.0,1.1745,0.292,1.763
acb5ee1b35fd,0.1745594907407407,0.1615730346775904,2.3415205205357474,8.151969202146079,244.412041,180.0,0.133,0.069,0.21,0.1657582417582417,0.1385077197826873,2.35163111853292,8.300858452354683,203.81168,1.0,0.136,0.077,0.2,0.1472139945652174,0.1155007653912463,1.771011500450009,4.434486800156158,154.614701,184.0,0.125,0.067,0.185,0.1726578351449275,0.1127244459827813,1.9863189607425773,6.5500582820828726,187.75740700000003,184.0,0.1545,0.099,0.215,0.1649933219178082,0.1338003603433337,2.290702887950375,8.591984514598915,790.5958290000002,730.0,0.137,0.078,0.20325
ad7b0d773a4a,0.1901893518518518,0.2341770890870488,3.3120426993420966,13.016355656700853,393.167082,180.0,0.111,0.08,0.178,0.2119393315018315,0.2094349229065832,2.789563681415628,8.942464605812612,387.796575,182.0,0.146,0.098,0.217,0.2367101449275362,0.2483230928969777,2.619050238317196,7.633823454151747,519.7457619999999,184.0,0.146,0.103,0.224,0.2428783967391304,0.3677078382081023,36.58394352584861,1949.798096844101,857.5826509999999,184.0,0.187,0.133,0.259,0.2206182648401826,0.2729794275449024,23.937947248343598,1629.7234073446384,2158.29207,730.0,0.149,0.098,0.225
add697153a07,0.2237907407407407,0.3044761495667712,2.7088894086897395,9.533174103944424,616.844252,1.0,0.094,0.038,0.286,0.1381063492063492,0.1683900016571657,3.232671930623966,17.068977859712486,119.51996200000004,1.0,0.068,0.043,0.147,0.1385138134057971,0.1988974826271607,5.936058169308089,44.70520203539502,259.42359500000003,184.0,0.0854999999999999,0.048,0.157,0.1279662951167728,0.1368936046789078,6.792344173535115,61.45782015140553,132.314193,157.0,0.101,0.065,0.144,0.1603206869009584,0.2222249734538812,4.2167367071698765,23.905032087899585,1128.102002,3.0,0.091,0.048,0.167
b1a8b5dfd391,1.242598842592593,1.3304985207963416,1.5589374582652618,2.551114608686987,14317.681813000005,180.0,0.6944999999999999,0.208,1.75325,0.6907202380952381,0.770243262637226,2.050740774267762,5.247163707596977,4675.372364,182.0,0.374,0.158,0.9875,0.7749298007246377,0.8294288536896527,1.851311505559488,4.254551633170742,5689.876539999998,184.0,0.444,0.167,1.21025,0.8243187613843351,0.8114622712726774,1.436095870268305,1.6850067055495916,5876.374948000001,183.0,0.521,0.177,1.223,0.8817781778692273,0.9844351254595056,2.005605520816244,5.264105017098741,30559.305665,729.0,0.484,0.173,1.3445
b46938568ddc,0.3556245370370371,0.1398781323078551,0.029131524448677,2.401371352930526,630.8699180000001,1.0,0.355,0.315,0.445,0.345404532967033,0.1280831759130749,-0.7488649006795175,0.3518333743713997,592.7794950000001,1.0,0.366,0.312,0.431,0.2893478260869565,0.1629324136208556,-0.1075001041674297,-0.6931919508136857,486.948504,1.0,0.336,0.141,0.415,0.2549093806921675,0.1835773797515561,0.3110473434310007,-1.39384493709972,433.4001299999999,1.0,0.208,0.072,0.418,0.3110623571101966,0.1605689688119583,-0.1971894022493319,-0.4054483934951647,2143.998047,1.0,0.349,0.16,0.429
b476034a2e3d,0.7845416666666667,0.6943602130067261,0.4588188897679796,-1.0405499157875515,553.2114329999998,21.0,0.6054999999999999,0.07925,1.377,0.24360425824175821,0.2103924475955742,2.0988041081881157,8.48946769937363,377.53917600000005,109.4,0.1918,0.13235000000000002,0.2754,0.4260371376811595,0.4693736580456656,1.624451439559201,2.501901322954565,887.2169560000001,92.0,0.2425,0.053,0.62825,0.3723565340909091,0.3317834102414892,1.630293993352037,3.0905290582539733,525.3169569999999,88.0,0.272,0.109,0.515,0.4399908789386401,0.4624941543260786,1.6295517513782147,2.501329713961698,1965.7453459999997,201.0,0.2715,0.097,0.61525
b6b8b829ca63,0.1671060185185185,0.2084150170108413,2.567795158935462,8.611418271408859,308.28056,180.0,0.082,0.036,0.20525,0.1252184065934065,0.1699133826686858,3.4146790487544543,13.967779028997985,194.595304,182.0,0.071,0.041,0.102,0.1262151268115942,0.1769463039493182,3.660988278064357,18.584339015083764,208.612956,184.0,0.065,0.038,0.105,0.1107069672131147,0.1333628483954587,3.845239108083316,18.77086164072016,131.943067,183.0,0.07,0.048,0.1,0.1321698102423411,0.1753233237788667,3.318453017664683,14.433669564085186,843.4318869999998,729.0,0.071,0.041,0.117
b6e12ac4aa4b,0.8481365740740742,0.7934075638447372,1.0527378970440506,0.4164613236161512,2913.475415,1.0,0.6275,0.163,1.3615,0.281570054945055,0.3377488170331955,3.485253947109397,15.238129052733036,422.289415,91.0,0.158,0.102,0.353,0.3623161231884058,0.4347468014910626,2.500383067974309,7.608173931196674,707.1732819999999,92.0,0.159,0.098,0.4145,0.3568738425925926,0.3629795985250681,2.1128010928912286,6.098246231419228,895.4949720000002,2.0,0.192,0.13,0.50025,0.4476692645883294,0.541332410911536,2.2896908443473585,5.861586963556823,4938.433083999998,1.0,0.205,0.118,0.575
ba38270a360e,0.4021845238095238,0.3931629772311343,1.3959940378078814,2.693364398894314,53.143359,4.0,0.2324999999999999,0.09075,0.6605000000000001,0.12252179487179486,0.14120267307514278,5.113898591584338,38.4753850504513,133.47771640000002,29.0,0.092,0.0492,0.13940000000000002,0.2164846014492753,0.3243023919578012,3.444400603799292,14.333676648661273,335.69907400000005,92.0,0.108,0.061,0.19,0.3016441885964913,0.3114546763075795,3.2938750037620923,12.61186304479571,342.89965500000005,1.0,0.225,0.14,0.33,0.2608961904761905,0.3258181769970454,3.1477056384698896,12.072631481159958,731.7420880000001,1.0,0.155,0.086,0.289
bbfd7c7fa784,0.1489636574074073,0.1690094694463872,3.956908712938559,19.33138376381653,219.258887,180.0,0.1125,0.058,0.164,0.1444544413919414,0.1362702172165195,3.929103176009792,20.306567485541336,172.25932100000006,182.0,0.122,0.064,0.168,0.1553906249999999,0.1698356950374346,4.4773517607282045,28.76503749732844,234.005649,184.0,0.125,0.066,0.169,0.2052653985507246,0.1367664796730544,2.997640102799744,13.240759788243974,268.66482,184.0,0.178,0.126,0.246,0.1636505136986301,0.1557455484487703,3.837444079733922,21.361804614075545,894.1886770000003,730.0,0.135,0.073,0.186
bf03a8cf21da,0.8663266203703704,0.9109338195737424,1.1678406921849362,0.6086644799162584,6826.992063000001,180.0,0.506,0.121,1.4845,0.4818660714285714,0.56060535836113,2.3027438846787405,6.2734187124867695,2386.995281,182.0,0.236,0.13,0.603,0.5473247282608695,0.5810850619846474,1.5875644995321,2.281929373184089,2813.9821,184.0,0.2825,0.131,0.76325,0.4530115489130434,0.4328773633343222,2.018104727404022,4.198287186789226,1733.7316469999998,184.0,0.2695,0.175,0.588,0.5858908105022831,0.6649941204687594,1.911623321150304,3.8196193320753578,13761.701090999995,730.0,0.287,0.146,0.746
c1244d6dea7a,0.2982266203703703,0.4104293650428829,2.7239470160522945,12.09111639823793,1111.9307649999998,180.0,0.097,0.056,0.438,0.1843516483516483,0.2921371273225754,3.07574790628718,11.040970366555516,521.23183,182.0,0.087,0.05,0.129,0.2200355525362319,0.3119198424161266,2.601647451341087,7.627176128939025,643.4537369999999,736.0,0.093,0.059,0.18325,0.0665650462962963,0.1777600844420118,4.983776860941616,29.875388407878823,155.64766899999998,2.0,0.001,0.0,0.082,0.1924256772268135,0.3202578717836525,3.1812367556940297,14.78243233100639,2432.264001,2.0,0.082,0.036,0.142
c32f47bda75b,0.3130914351851852,0.3651170293369362,1.9797237250544089,4.430373710988051,999.374509,180.0,0.148,0.063,0.43,0.2628237179487179,0.2944378841837223,2.053165741014188,4.679767976740463,680.4032480000001,182.0,0.126,0.073,0.383,0.3170849184782608,0.3448113447761193,1.8425256679808597,3.78769629535765,969.036923,184.0,0.167,0.073,0.44,0.372731884057971,0.3723231003667919,1.865797759703169,3.6089132970025313,1225.67647,184.0,0.213,0.126,0.503,0.3165981735159817,0.3477245341694063,1.956030663833312,4.286895758589341,3874.49115,730.0,0.168,0.077,0.436
c422e08d8f19,0.4524465277777778,0.5400883586078156,1.828565173404208,3.544455466283198,2144.462237,180.0,0.145,0.114,0.699,0.2757481684981685,0.3322410931815586,3.2026185194107475,11.801462795217322,814.2877859999999,182.0,0.153,0.121,0.241,0.2856773097826087,0.3297587863093226,2.937275530075846,9.709438844887488,840.596121,184.0,0.154,0.126,0.25225,0.2709585610200364,0.2666845615828484,4.011025590703483,16.707098173265024,634.8161540000001,183.0,0.194,0.186,0.246,0.3206811842706905,0.3880750051570938,2.837630071644201,9.28128269736522,4434.162298,729.0,0.183,0.127,0.272
c4a177fb3092,1.0664726851851851,1.1753615317307349,1.4565021461084768,2.171988327969375,10881.383263999996,360.0,0.6375,0.102,1.55675,0.7056277472527472,0.7965076870849404,2.062751901329332,5.420786061415232,4946.0393380000005,2.0,0.382,0.13,1.078,0.6736084692028985,0.7405254753412333,2.0550937161942646,5.720195123790527,4425.389959,1.0,0.404,0.131,1.028,0.5453864468864468,0.4817434506203281,1.152635158493347,0.6289289592387584,2312.957026,1.0,0.355,0.16475,0.847,0.7466945398351648,0.8567299892179069,2.12637620842138,6.002154034042034,22565.76958699999,2.0,0.414,0.139,1.111
c5fa6b7264f9,0.6432574074074074,0.7349138022274379,1.082331489141911,0.404049884312299,4120.754639999999,180.0,0.2295,0.053,1.32525,0.2280238095238095,0.4410795903453108,3.294915391735473,12.194287929181822,1076.9132019999995,2.0,0.063,0.02,0.212,0.2948079710144927,0.4445752346930775,2.40553218449046,5.989994639996212,1256.6120100000005,1.0,0.093,0.052,0.26925,0.1825222069597069,0.2106397469299287,2.0143352721142467,4.407276190604076,339.32134899999994,182.0,0.086,0.051,0.244,0.336195570054945,0.5251670650772214,2.325787349781394,5.588137872243582,6793.601201,2.0,0.087,0.043,0.32825
c762bb72bd52,0.7479780092592593,1.1778570757743032,1.6374644913146037,1.366736345387979,8410.255459000002,180.0,0.1315,0.077,0.8127500000000001,0.2347522893772893,0.3681425122631426,4.654219692576258,28.81209696440772,832.704804,182.0,0.134,0.094,0.199,0.5348591485507247,0.7929601131396424,2.6927356571685057,7.588065411654606,4040.02198,184.0,0.198,0.132,0.4872499999999999,0.4031355311355311,0.418428584964699,2.1886846836048,5.04539982211794,1474.64002,182.0,0.21,0.172,0.42,0.4795957532051281,0.7839847223387888,2.83840385816825,8.189565698118024,14757.622263,728.0,0.177,0.111,0.3612499999999999
c8b50ccf6f9c,0.1569629629629629,0.1430049096493314,6.182066573211562,52.76476125910901,97.38959599999998,90.0,0.115,0.097,0.18,0.1984215686274509,0.1929088190725628,5.339806496483197,32.117096050936595,31.246651999999997,17.0,0.1645,0.117,0.19425,0.1639211956521739,0.1069176980307451,4.4457631737163865,29.17106121788622,84.56982800000002,92.0,0.144,0.106,0.198,0.172635119047619,0.1147810683327388,3.0771665576433924,21.28987963131748,72.202331,1.0,0.16,0.122,0.221,0.1660410470879801,0.1289907444847118,5.417781471427462,45.91129581449617,285.40840700000007,269.0,0.144,0.1,0.198
cc26481a6b26,0.2180472222222222,0.2718734150088608,2.57773394243928,9.510593243187378,524.7060980000001,180.0,0.107,0.05,0.271,0.1755453296703296,0.1778977094141969,3.117069971070775,13.22079772437106,272.841694,182.0,0.122,0.072,0.195,0.1540140398550724,0.151923265821302,3.504433375589753,16.666139398314748,206.67323,184.0,0.117,0.059,0.19225,0.1484742714025501,0.1614086605894087,3.51809641404079,15.467889837142774,211.243627,183.0,0.103,0.059,0.177,0.1738094993141289,0.1981445427820741,3.2936346607403406,15.586351622298004,1215.4646489999998,729.0,0.113,0.059,0.197
ce0e3832ae5b,0.2958976851851851,0.3567469999020119,1.6808645340752522,1.6872427770709455,928.039084,180.0,0.1085,0.083,0.372,0.1548869047619047,0.1855514527161442,4.51294440940963,22.04053655775068,255.17548,182.0,0.103,0.09,0.13,0.1953392210144927,0.2542679050485903,2.980048724369636,8.697484437365885,454.0071,1.0,0.099,0.087,0.132,0.1457781593406593,0.0757166766189833,6.589894559232439,63.89428314753511,117.86736499999998,182.0,0.139,0.108,0.159,0.197699233058608,0.247722702519842,3.1035036937453118,9.474317034284242,1755.089029,728.0,0.11,0.09,0.156
